FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
79 012_S_4128 -0.00268993 0.0141608 0.0102359 -0.00186155 0.000603719 -0.00584748 0.00281657 -0.00596026 -0.00736227 -0.0018645
80 137_S_4258 0.00522899 -0.00756976 -0.00593242 -0.00376048 -0.00741393 0.00697175 0.0159683 0.000161754 -0.00309938 -0.0238901
81 024_S_4084 -0.00766846 -0.00796218 -0.00670049 0.0130788 0.00137278 0.0120443 -0.00395611 0.00138886 -0.00197312 0.00619535
82 067_S_4054 -0.022132 -0.0117633 0.00697341 -0.00251111 0.00215499 -0.0111312 0.00109335 -0.000629553 -0.000791744 -0.0089813
84 137_S_4351 0.00958215 -0.0119615 0.00396117 -0.00433765 -0.00133555 0.0014604 -0.00839943 -0.00264841 -0.00453396 0.00618285
85 116_S_4483 0.00414768 -0.00921014 -0.00179498 0.000110228 -0.0133392 0.000392536 -0.00900135 0.00801113 -0.0226817 0.00461281
87 137_S_4211 -0.00521308 0.0178792 -0.0025907 -0.0114449 0.00217275 0.00147018 0.00744457 -0.00798239 0.000303103 0.0105733
89 130_S_2403 -0.00563812 -0.0103991 -0.00783354 -0.0113879 -0.00166012 0.000999687 -0.0049572 -0.0116401 0.00610679 0.00235594
90 027_S_2245 0.00473174 -0.00381139 -0.00824036 -0.00389963 0.00307066 -0.000602909 0.0014622 0.00129612 -0.00388768 0.0104819
91 012_S_4012 -0.019343 -0.00421596 -0.0127719 0.00132989 -0.00511646 0.00931193 -0.0137379 -0.00552574 0.00181275 0.00483646
93 003_S_4081 -0.00454261 0.00114484 -0.0113093 -0.00729251 0.00832537 -0.00325143 0.00953495 0.00839916 0.00813207 -0.0137568
94 041_S_4143 0.0115715 0.00582373 0.0053717 -0.00873851 0.00582483 -0.00536066 0.00272663 -0.00131865 -0.00331493 -0.0159235
96 153_S_4125 0.00533089 -0.00324839 0.00171265 0.00639893 -0.018065 -0.00393243 -0.00659595 0.0018399 -0.00272795 0.00504815
97 068_S_2187 -0.0020178 0.0115076 0.00362941 -0.00153087 0.00767867 -0.00233589 0.00193022 0.0134165 -0.00616131 0.00958325
99 098_S_4201 -0.0141039 -0.00402726 -0.0069154 0.0014854 0.000140858 0.00350157 -0.0069911 -0.000465979 0.0120774 0.00441938
100 014_S_4058 0.0111296 -0.00970829 -0.000145542 0.000251168 -0.00179063 -0.0163454 0.0246493 0.00577369 0.0038285 -0.00906905
101 021_S_4421 0.000468819 -0.0104983 -0.00558106 0.00327296 -0.00202968 0.00908699 -0.00157441 -0.00349006 0.000883522 0.000674541
102 127_S_2234 -0.00113169 -0.00602134 -0.0156414 0.0118154 -0.00129758 -0.0206768 -0.0016011 0.00894279 -0.000420776 0.00075164
103 023_S_4448 0.00751739 -0.00573653 -0.00591061 0.00451442 0.00782422 0.00714337 0.0115773 -0.00899984 -0.0024864 -0.006352
104 130_S_4468 0.014958 0.00192894 -0.00223278 0.0129616 0.000693621 -0.00504718 0.001959 -0.000342947 0.000509022 0.00505918
105 127_S_4500 -0.0126546 -0.0091307 -0.0114553 0.00205457 0.00999399 -0.00802644 0.0218636 -0.00270033 -0.00766992 0.00276623
106 072_S_4394 0.014054 -0.000225184 0.00609788 -0.0102285 -0.00320499 0.000190404 -0.00971692 0.0153361 0.00578966 -0.00648125
107 006_S_4363 -0.0162234 -0.00456568 -0.0167644 0.00592695 0.00314078 -0.00941926 -0.00627017 0.00224421 0.00894478 0.0141539
109 073_S_4155 -0.0108374 -0.00807503 0.00285923 0.00580601 -0.0115834 0.0186771 0.00707299 -0.00221061 0.00346222 -0.0135888
110 099_S_4076 -0.0109982 -0.000981534 -0.0131839 -0.00309341 -0.00253626 -0.000691354 0.00445216 -0.00320265 2.55701e-05 -0.00676689
111 035_S_4114 -0.0125116 0.011154 0.0112382 0.009693 0.000553827 0.00292553 0.00510821 0.00679649 0.0115108 0.0248961
113 130_S_2373 -0.0043369 -0.00570878 -0.00868899 0.00254295 -0.0071468 0.0143541 0.0168047 -0.00481834 -0.00364237 0.0115368
114 002_S_2073 -0.00386356 -0.0117503 0.0202515 0.00314319 0.00702916 0.00262059 -0.0138945 0.00681547 -0.00835249 0.00474664
115 130_S_4415 0.0141342 0.00368491 0.00826678 0.000498172 -0.000700036 0.000447129 -0.00380356 -0.00140519 0.00849492 -0.000574055
116 128_S_2003 -0.0106436 -0.00511409 -0.0158984 -0.00623533 -0.0116211 0.00379754 -0.0115735 0.0122891 0.00059967 0.00107824
117 018_S_2155 -0.000993025 0.000711224 -0.00533604 0.00345621 0.00334992 -0.00480578 -0.0151621 0.000329291 -0.00566266 0.00629729
119 068_S_4174 -0.0119024 0.011261 -0.00361008 -0.0159502 0.00199972 -0.00380167 -0.0155829 0.0111528 -0.00199128 0.00625412
121 072_S_2027 0.0142263 0.000157699 0.00566531 -0.0112264 -0.00205429 -0.00074272 0.00237921 -0.0210476 -0.00721577 0.0143979
122 141_S_4426 0.00177539 -0.00161747 0.00483326 0.00234559 0.0105018 0.00239107 0.00898703 0.0040387 -0.00900141 -0.00544307
123 016_S_4121 0.0146407 0.00368546 0.00153365 -0.00271389 0.00525745 -0.00245304 0.00265348 -0.0060146 0.00252459 -0.0151611
125 068_S_4424 0.00240926 0.000595172 0.000254275 -0.00232718 -0.00109599 0.012904 -0.0111926 -0.0173248 -0.00371608 0.000200365
126 041_S_4041 0.012018 0.00506417 7.73332e-05 0.00630147 6.07566e-06 -0.00225576 0.000269548 0.00466696 0.00637076 0.00338277
127 126_S_4514 0.00778719 0.00224512 0.00190726 -0.00837081 0.00749222 0.00955936 0.00231329 -0.00997923 -0.0065486 0.0133163
129 941_S_4100 -0.0163265 0.0172154 -0.00693423 -0.00961202 -0.00359501 -0.00749771 -0.00173709 -0.00449874 0.00884659 -0.0080621
132 037_S_4381 -0.0127403 0.00185378 -0.016998 0.00438979 0.0134506 -0.00373742 0.00151248 -0.00831569 -0.00614713 -0.00154467
133 141_S_2210 -0.00170538 -0.00275323 -0.0118946 -0.00372139 0.0171223 -0.00966043 0.000917485 0.00510725 -0.00801499 -0.00520414
134 006_S_4357 -0.000391238 -0.00224496 -0.00144786 0.00157308 -0.0178875 0.00375849 -0.00295809 -0.00200054 -0.0113654 0.00797845
135 018_S_4313 0.00105182 0.00107349 -0.00210432 -0.00270563 -0.0177098 0.0120133 0.00172126 -0.0183211 -0.00975355 0.00887824
136 023_S_4034 0.0140148 -0.00202477 -0.00393536 -0.00934522 0.00815651 -0.00870695 0.0104809 0.0190196 0.00467655 -0.00131141
137 116_S_4167 -0.00622925 0.00251717 -0.00876793 -0.00646694 0.003603 -0.00854896 -0.00920436 -0.00988533 -0.0108638 -0.0104554
138 041_S_4138 -0.00457931 -0.017225 0.018101 -0.00148609 0.00157941 0.000208592 0.0114221 -0.0101039 -0.00464913 0.00948166
141 021_S_4254 -0.0165612 0.0145189 -0.00250668 0.0149597 -0.0208985 0.00313045 0.0111252 -0.010338 0.0116532 -0.0102788
142 037_S_4030 0.00366777 -0.00161927 0.00265772 0.00135997 0.00270176 0.00823961 0.00401894 0.0131143 -0.00801584 -0.00969481
143 021_S_2100 -0.00565148 0.00856187 -0.00291888 -0.00733593 0.00377486 -0.00236588 0.0116178 -0.015656 -0.0022979 -0.00780955
144 018_S_2133 -0.0110722 0.018697 0.0102615 -0.00341817 -0.00708842 0.00656634 -0.0031681 0.00528861 -0.00234562 0.0107605
145 128_S_2011 -0.00354294 0.017414 -0.0049553 -0.00168802 0.00570172 0.0163542 0.00562733 0.0022609 0.00231188 0.00310878
146 031_S_4496 0.0191334 -0.0027851 0.00455135 -0.00323985 0.00227813 0.000800235 -0.0076478 0.00039717 0.00394472 0.00225476
147 068_S_4134 -0.00711502 -0.00897784 0.0243441 -0.000992062 -0.000823333 0.00218026 -0.00229643 -0.0102185 -0.00541202 -0.00592862
148 018_S_4399 -0.00157355 -0.00102616 0.0049966 0.00261197 -0.00989509 0.00418017 -0.00907483 -0.00663517 -0.00663502 0.00221405
149 094_S_4162 -0.0210929 0.0158897 -0.0113224 -0.00940194 0.00451629 -0.00835459 0.00810414 0.00196399 0.00497849 7.55396e-05
150 123_S_4170 0.0134713 -0.00048774 0.0046316 -0.00438541 -0.000630922 -0.00033865 0.00245073 -0.000738513 0.0129942 -0.00169818
151 002_S_2043 0.0146176 0.00710673 0.00154826 0.00301047 -0.000671587 -0.00994859 -0.0171025 0.00145041 0.0118557 -0.0125735
152 141_S_4456 0.000942487 -0.00539654 -0.00262293 0.00447806 -0.0026251 0.0154419 0.00214672 0.00562013 -0.00286275 -0.0126311
154 027_S_2336 -0.0124581 -0.00491598 -0.0180091 0.0184174 -0.00223508 -0.00996399 0.00943341 -0.00831525 0.0207501 0.0169316
155 123_S_4127 0.00735908 0.00418493 -0.000338117 0.0184118 -0.0138941 0.0056136 -0.0166978 0.00332472 -0.00782297 -0.00229541
156 129_S_2332 0.00217651 0.00139548 -0.00405732 -0.00202818 -0.0123408 -0.00115288 0.00213059 0.00526754 -0.0194073 0.00560047
157 068_S_4332 -0.0034309 -0.00404568 -0.00914597 -0.00495558 0.0121784 0.000975112 0.000585152 0.000818541 -0.00390456 0.000431932
159 021_S_2124 0.0146648 -0.00968165 -0.00978566 -0.00316422 -0.00169411 0.000899682 0.0114219 0.0117028 0.00171563 -0.00409155
162 018_S_2180 -0.00213446 0.0052504 0.00110219 0.00245232 0.0127349 -0.0119208 0.00625371 0.000128504 -0.0216942 -0.0171623
163 019_S_4367 -0.0072947 0.00307277 -0.0080245 -0.00702958 0.00814844 -0.0049667 -0.0110026 -0.0159293 -0.00554671 -0.0082799
164 037_S_4028 -0.00338384 0.00633895 -0.00252843 0.00804781 -0.00372558 0.00189169 -0.0174362 0.000932271 0.0152767 0.0145745
166 019_S_4477 -0.00222796 0.0229185 0.00954196 0.00434535 0.00796041 0.0113439 0.00142843 0.00746495 0.00892682 -0.000447485
167 068_S_2184 0.0151822 -0.00127889 0.00436569 -0.00934068 -0.00349396 0.000328898 -0.00325549 -0.00265462 0.00234864 -0.00864854
168 094_S_2201 -0.000839984 -0.000588153 -0.00575263 -0.00104789 0.0111871 -0.00328566 -0.00284369 0.0116596 -0.00245334 -0.0104054
169 082_S_2121 0.0118547 0.00601796 0.00575966 0.0106099 0.000805239 0.00262474 -0.0129789 0.00817668 0.0111564 -0.0128872
170 041_S_4271 -0.0223656 -0.0093839 0.0128482 -0.00259517 0.00728895 0.00499868 -0.000198851 -0.0144698 0.00140379 -0.0108324
171 082_S_2099 -0.00286124 0.0127014 0.00211058 0.00188594 0.00447066 0.00613448 0.00848132 -0.00225335 -0.00477553 -0.00614925
173 007_S_2058 0.0151074 -0.00612718 -0.00147244 0.00100642 0.00507794 0.00557611 0.00761417 -0.0131342 0.00484998 0.00485886
174 128_S_2057 0.00453711 0.0036238 -0.00162918 0.00582704 0.00823644 -0.00349298 0.00614485 0.00502074 -0.00465412 -0.00750661
175 137_S_4299 -0.00322216 0.00372055 0.000837242 -0.00818946 -0.0112651 0.0181194 -0.0129011 -0.00775665 -0.013159 0.00388697
176 068_S_4340 -0.0140017 -0.00628924 -0.016708 -0.00597985 0.000677642 -0.00511067 -0.00665946 0.0038432 -0.00273014 0.00366565
177 116_S_4010 0.00247389 0.00895253 0.00371688 0.0104764 0.00524938 0.00242321 -0.00569172 -0.000695895 0.00620707 0.00168638
179 012_S_4094 -0.00690109 -0.0169279 0.0190539 -0.00352113 0.00761764 -0.00226169 0.00684872 -0.00940575 0.00935683 -0.00068959
180 072_S_4445 0.0177213 0.00222802 0.00401476 -0.00506037 -0.000452457 -0.0064585 -0.0187988 0.0073422 0.0113271 0.00321774
181 129_S_4422 0.00875594 0.00331781 0.00552406 0.00808671 -0.00766373 -0.00358563 0.0028251 -0.0153176 0.00246742 0.00377824
182 153_S_4159 0.00550314 -0.00328421 -0.0044132 0.00294899 -0.00997725 0.0109935 -0.00639138 -0.0264791 -0.0112055 0.0125729
183 135_S_4356 0.0012396 -0.00484659 -0.00296723 0.00683185 -0.00314154 0.0117817 0.00423744 0.00479788 -0.00793182 0.00440211
184 037_S_4015 -0.0160163 -0.0132486 0.0105314 0.0042539 -0.0039487 0.00259937 -0.00350946 0.011918 -0.00295329 -0.00547823
185 941_S_2060 0.0125505 0.00425159 0.00124218 -0.000938219 -0.00577363 -0.000209302 -0.0132213 0.0110236 0.000113224 -0.00891536
186 126_S_2407 -0.00547453 0.016104 -0.000272067 -0.00920412 -7.13764e-05 -0.000916521 0.00742863 -0.0142918 0.00224503 0.00156617
188 019_S_4252 -0.00767917 -0.0103514 -0.0130751 -0.00828623 0.013918 -0.00518795 -0.00498689 0.00740278 -0.000249705 -0.0129191
189 037_S_4001 0.00679281 -0.00692733 -0.00708586 -0.000607151 0.00423301 0.0190655 0.0101858 0.000969499 -0.0143148 0.00117103
191 012_S_4026 -0.0148049 0.00220032 -0.0129555 -0.00448271 -0.00199867 -0.0112803 -0.00449933 0.000172272 0.00109357 7.14045e-05
192 094_S_4234 0.00461832 0.00843899 0.00440691 -0.00892162 0.00382987 -0.00476022 0.00693712 0.00147534 -0.0046273 0.00258532
193 068_S_2316 -0.00810273 -0.00647769 0.0274025 -0.00652678 -0.00227122 -0.00410548 0.00495325 -0.00155727 -0.00690433 -0.00815609
195 098_S_4003 -0.00386258 -0.00638093 -0.0102686 0.00490767 0.0212594 -0.00216022 0.00154508 0.00447288 -0.00411509 0.00451504
196 136_S_4269 0.0120652 -0.00470338 -0.00129939 -0.013449 0.00924903 0.00954255 -0.000716627 0.00868416 -0.000580045 -0.0188933
197 021_S_4335 0.00102368 0.0176404 0.010282 -0.00386003 0.00169613 0.00513664 0.00412416 0.0118463 -0.00446 -0.00110377
198 003_S_2374 -0.00852828 -0.00323821 -0.00561186 0.00944147 -0.0159915 0.0212272 -0.00218912 -0.0146717 0.00280636 -0.0025319
199 099_S_4205 0.0014568 0.00202879 0.000416741 0.0127417 -0.0157889 0.0076472 -0.00974415 0.00265095 -0.00679472 -0.00389389
200 073_S_2191 0.000790062 -0.000936327 -0.00584515 0.00335418 -0.00810557 -0.015439 -0.0140088 0.00202571 -0.0086567 0.00874562
201 031_S_4024 -0.0109779 -0.00162296 -0.00954625 -0.000731079 -0.00734189 0.00029408 0.00331961 -0.00744612 0.0132116 0.0189666
202 129_S_4396 0.00967711 0.00255387 -0.0014533 -0.0124328 -0.0120256 -0.00291253 -0.000264812 0.00668018 0.00497483 0.00140675
203 098_S_4095 0.0123895 0.00474054 0.0010302 -0.0134646 -0.0109528 -0.00294913 0.000336154 -0.00443801 0.00427261 -0.0067755
206 005_S_4185 0.000232051 -0.00177945 0.000237228 0.0030016 -0.0116789 0.0177284 0.00438778 -0.00848148 -0.00423057 0.00411265
207 009_S_4324 0.0124898 0.00361862 0.00121083 -0.00730946 -0.000294213 -0.00268909 0.00252723 0.0047321 -0.0025931 -0.0087158
208 073_S_4360 -0.00322871 0.0148559 0.00264711 -0.0126924 0.000510272 0.0178003 0.0151353 -0.00104687 0.00200807 -0.00640227
209 032_S_4348 0.00283113 -0.0113523 -0.00493404 -0.00630502 -0.013394 0.0101077 -0.0064606 0.00324741 -0.0126691 0.0024544
210 099_S_4157 -0.0181973 -0.0155519 0.00558257 -0.00227816 -0.00911633 0.0051785 -0.000455182 -0.00172128 0.000187363 -2.28221e-05
211 005_S_2390 0.00123994 0.00586691 0.0135842 0.00927665 0.00472418 0.00270292 -0.0132379 0.00163143 0.00635399 -0.00264278
213 135_S_4281 -0.00368751 -0.00108143 -0.0113336 0.0106808 0.000139039 0.00891951 0.0148032 -0.00361752 -0.00468251 -0.00984488
215 002_S_4270 -0.00629671 -0.00601065 -0.00842254 0.00306838 -0.0109112 0.0120473 -0.00145337 0.00864153 -0.00160684 0.00680454
216 116_S_4338 -0.0135568 -0.00217516 -0.0202622 0.00243819 -0.00281592 -0.0157271 -0.00587494 -0.0100473 -0.00134526 -0.00438728
217 082_S_2307 0.0149293 -0.000217927 -0.00363921 0.00133418 0.0128099 -0.0063415 -0.0103307 0.00809908 -0.00150839 -0.0188028
219 128_S_2036 0.00969645 -0.00180022 -0.00616992 -0.00277321 0.00155592 -0.00236366 0.00251964 0.000725177 -0.0187052 0.00570248
220 006_S_4150 0.0129084 0.00599336 0.0023073 0.0270975 -0.0158086 -0.0214773 -0.00481356 0.000106797 0.00348199 6.07095e-05
222 123_S_2055 -0.0184622 0.0147285 -0.00268851 -0.00938689 0.0135579 0.00358607 0.0015934 -0.00564892 0.0162314 -0.0140315
223 014_S_4401 0.0163993 0.00154817 0.00290488 -0.00281059 -0.0105709 0.00028163 0.00247217 -0.000486963 -0.00125821 -0.00402168
224 023_S_4164 -0.00276189 0.00228953 -0.00519959 -0.0155553 -0.00562469 -9.08873e-05 -0.00492204 -0.00964037 -0.0155728 0.0113622
226 011_S_4278 -0.00458532 -0.00242818 -0.0182799 -0.00575638 -0.00444345 -0.00935948 0.000570435 -0.00351111 -0.00967899 -0.0137956
227 009_S_4359 -0.00679748 -0.00950218 0.0255182 0.00895883 0.000800166 -0.00316451 -0.0162257 -0.00039664 -0.00902826 -0.00577988
228 098_S_4059 0.0142066 0.00363562 0.00089625 -0.00423212 -0.00907098 -0.0112006 -0.00551071 0.00942491 -0.000418648 0.00880055
230 126_S_4494 -0.0002476 0.0147475 0.00416476 -0.00256816 0.00685426 -0.00602432 -0.00420059 0.0100804 -0.00753149 0.0167196
231 130_S_4405 0.00148281 0.013978 0.0089027 -0.000802372 -0.000687731 0.00192624 -0.0194628 -0.00052628 0.0104048 -0.0202968
232 003_S_4350 -0.00397967 0.00214542 -0.00643898 -0.00152512 -0.000479771 -0.0029573 -0.0070378 -0.00491467 -0.00988483 0.0042206
233 098_S_4018 0.00836269 0.00192195 0.00192861 -0.00719203 0.00388545 -0.00292753 0.00659579 -0.0124058 -0.00789076 0.0175624
234 032_S_2247 -0.0109291 -0.00279965 -0.0143355 0.00496238 -0.0011883 -0.00537844 0.0145649 -0.0046782 -0.00280714 -0.00174574
235 007_S_2394 0.00271047 -0.0016859 0.00181713 0.000179608 0.00352397 -0.00583303 -0.0145154 -0.00316607 -0.0028719 0.0182789
236 126_S_2360 -0.00339995 -0.00172163 -0.0129178 0.000445194 0.00743773 -0.000430571 -0.00951374 0.00927272 -0.00278982 0.00661947
237 072_S_4383 -0.00255479 -0.0184687 0.0163458 -0.00422223 0.00749725 -0.000418448 -0.00522291 -0.00565096 -0.00389462 -0.00393732
239 126_S_4507 0.0171976 0.00846804 -0.000988246 -0.00970209 -0.000160405 0.00900158 -0.00224956 -0.00427079 0.00193159 -0.0121758
240 057_S_2398 0.00374395 -0.00342513 -0.00111324 -0.00375278 -0.00390666 0.0120314 -0.0129399 0.00868082 -0.00412751 0.00115699
241 007_S_2106 -0.0213122 0.0100296 -0.0093936 -0.0101015 -0.000780351 -0.00906335 -0.0125619 0.00946898 0.0104739 -0.00664672
242 009_S_4388 0.0024309 0.000990846 -0.00178192 -0.000917039 -0.00345913 -0.000894012 0.005097 -0.0011989 0.000322749 -0.00664149
243 018_S_2138 0.00944765 -0.00268937 0.00193549 0.0015278 0.0105542 0.00392992 -0.00852929 -0.00137117 -0.000423062 0.00145882
244 022_S_2087 0.000265867 0.0133813 0.00184183 0.000770061 0.00227045 0.00349706 0.00779421 0.011795 -0.00706807 0.00214902
245 129_S_4073 -0.0123519 0.0277236 0.00518288 0.00489208 0.00913379 0.0141525 0.00102644 -0.00187305 0.00341689 -0.00317195
247 019_S_4285 -0.00822588 -0.00263564 -0.00735013 -0.00221326 -0.0114317 0.00866653 -0.011572 -0.00803153 0.00222096 0.00965472
248 130_S_4250 -0.0163681 -0.00296235 -0.0150201 -0.00557831 -0.0115796 0.000468758 -0.000345049 -0.0135688 0.0128869 -0.00596385
249 094_S_4089 -0.0142328 -0.00163689 -0.0157099 0.00234532 -0.0102721 0.0104654 -0.0186418 -0.000261306 -0.00237195 0.00732943
250 031_S_4218 0.0112232 0.00893867 0.00509712 -0.0108745 0.00308726 -7.5209e-05 -0.00543266 0.00449841 0.00147596 -0.0173026
252 130_S_4343 0.00434316 -0.00383259 -0.00344658 0.00864458 -0.0257918 -0.00239641 0.00252095 0.000820916 -0.00371317 -0.00515265
255 032_S_4429 -0.0123512 0.0125971 -0.00445587 -0.0122023 -0.00458183 0.0160321 0.0176639 -0.00125914 0.0147581 0.00230707
256 116_S_4199 -0.00530093 -0.0040291 -0.011642 -0.00673485 0.00445672 -0.0105981 -0.00267241 0.00579989 -0.00429377 0.00841358
257 022_S_4196 -0.0166356 0.0157027 -0.00107505 -0.0112724 0.00867854 -0.00474864 0.00697809 0.00274759 -0.00086993 0.00238845
258 014_S_4263 -0.0162306 -0.0121 0.0143652 0.00105962 0.000276976 0.00266879 0.000567539 -0.00380992 0.00628992 0.00548184
260 099_S_4104 -0.0150098 -0.00157255 -0.0115101 0.00137926 -0.00698261 0.00979735 0.0020337 -0.00839078 0.0144406 -0.0152724
261 123_S_4526 -0.0012082 0.00479535 -0.00453881 0.0045568 -0.00533612 -0.00543494 -0.0110436 -0.00503406 -0.0053638 -0.00686572
262 024_S_4186 0.015959 -0.00304855 -0.00359393 0.0134253 -0.00960901 -0.0173592 0.021209 0.0131395 0.0204152 -0.0172379
263 029_S_4307 -0.000637596 -0.000434352 -0.00963372 0.00271638 0.0102631 -0.0068413 -0.00132495 -0.00623097 -0.00872314 0.00489326
264 127_S_4301 -0.0144926 0.0151885 -0.0107909 -0.00021337 0.0053186 -0.00847677 -0.00431348 -0.0043226 -0.00300989 -0.000440974
265 037_S_4302 0.00758591 -0.00581235 -0.007012 -0.00365368 0.000146343 0.00770572 0.0118585 -0.00467961 -0.00291739 0.0176608
266 941_S_4036 -0.000638474 -0.00329353 -0.00779565 -0.0071301 0.00821355 0.00735398 0.00724539 0.0103046 1.89428e-05 0.017216
267 031_S_4005 0.00372519 0.0011787 0.00131098 0.00250897 -0.0174777 0.00132919 -0.00873697 -0.00412068 -0.020122 0.00712928
268 068_S_4217 -0.00847013 0.013897 -0.0038442 -0.00561645 0.00417287 0.0146127 0.0112005 -0.000223257 0.00987813 0.0017922
269 073_S_2182 0.0142683 0.013286 0.0050384 -0.000274478 -0.0066509 -0.00108676 -0.00870585 -0.00192875 -0.00765505 -0.0151259
270 067_S_2301 0.0113467 0.00424118 0.000780854 -0.00251565 -0.00163226 -0.00325186 0.0103001 0.00372767 0.000865265 0.0105112
272 073_S_2190 0.00909305 -0.00279133 -0.00495185 -0.00304493 0.00785731 0.00370499 -0.000276029 -0.00686948 -0.0113575 0.00198872
273 006_S_4153 -0.0094595 0.000324536 -0.00788607 0.0134577 -0.0177736 0.00587308 0.0129787 0.00288527 0.00643904 -0.00462064
274 098_S_4050 -0.019906 0.00114573 0.0229627 -0.00054484 0.00388978 0.00686524 0.0100633 -0.0116457 -0.00595686 0.0184291
276 073_S_4393 0.00840387 -0.00348182 -0.00791026 -0.00478404 0.00177366 -0.00840632 0.00841268 0.00482417 -0.0170733 0.00725332
277 073_S_4216 0.0011687 -0.00455018 -0.00934096 0.00022502 0.01254 0.00101398 -0.00630053 -0.00298968 -0.00639389 0.00736328
278 014_S_4039 -0.00788768 -0.00417784 -0.00255916 0.0124648 -0.00349282 0.0245304 -0.00608733 0.00515624 0.00815873 -0.0206374
279 029_S_2376 -0.00299705 -0.00212906 -0.00532256 0.00222511 0.00449301 -0.00605758 0.00245802 0.00245556 -0.00823536 -0.00860372
280 128_S_2002 0.00988893 0.0108365 -0.00254265 0.00954304 -0.0111471 -0.0226497 -0.000963283 -0.00710879 0.00344412 -0.0178217
281 068_S_2248 0.012014 0.00393123 0.00418174 0.00524644 -0.0155645 -0.0173192 -0.0103217 -0.0213513 0.00911491 -0.00185161
282 029_S_4327 -0.00663517 -0.00518651 0.0168754 -0.00315203 -0.00291891 -0.0090436 0.000337015 -0.000405676 -0.00678096 0.0010431
283 941_S_4365 0.000800925 0.0121004 0.00395642 0.00139203 0.0119054 0.0079966 -0.0101582 0.00909661 0.0047677 -0.0003879
284 041_S_4037 -0.0091085 -0.00429058 -0.0163616 -0.0178548 0.00365998 0.00334871 -0.00172412 0.000636449 0.00565698 -0.00653688
285 007_S_4272 0.00564549 0.00184246 0.00278254 0.0234857 -0.0229674 0.00225526 -0.00648396 -1.94926e-05 -0.000683169 -0.00337831
286 027_S_2219 -0.00227527 0.0237633 0.00494657 -0.00400248 0.010577 0.00289648 0.00647221 0.000258678 0.00455158 -0.00580665
287 002_S_4473 0.0157962 0.00165807 0.00346273 -0.00925815 -0.00723049 -1.8624e-05 0.00542062 0.00497537 -0.0015856 -0.00636629
288 009_S_4530 -0.0014039 0.0141756 0.00396086 -0.010617 0.0040435 0.0017176 0.0119657 0.00322094 -0.00442723 0.000197638
290 098_S_4215 -0.00198435 -0.00415736 -0.00691771 -0.00941732 0.0123742 -0.00598184 -0.00116901 0.0213359 -0.00393912 -0.0104317
291 021_S_2150 -0.00544723 -0.00226062 -0.0126526 -1.19368e-05 -0.0177476 0.0129308 -0.00790587 0.0222808 0.0113882 0.00364323
293 002_S_4229 -0.00574744 -0.0151269 0.0189323 -0.0115917 0.00889573 0.000430257 0.0109848 0.00839763 0.00330213 -2.68622e-05
294 153_S_4133 -0.0148825 -0.0152816 0.0139892 0.0061607 -0.00382538 0.0102357 -0.00781 0.0141951 0.0105556 -0.00181309
295 068_S_2168 0.0155033 -0.000433611 0.00413458 -0.00475084 0.00827254 0.000826513 -0.00356812 -0.00797051 0.0037943 0.00675269
296 007_S_4516 -0.0152233 0.0206874 -0.00945339 0.0088283 -1.17859e-05 -0.00916612 0.0123309 0.00697161 0.00477182 -0.00113803
297 072_S_2116 0.00148403 -0.00598442 -0.00485384 0.010033 -0.00671951 0.0114428 -0.00171688 -0.00268638 -0.0103542 0.00860235
298 123_S_4096 -0.00976037 0.0212056 0.00556943 0.000709332 -0.00620228 -0.00448284 -0.00464924 -0.00410242 -0.00490021 0.00138004
299 072_S_4057 0.0104553 0.00705506 -0.0032237 -0.00236159 -0.0164771 0.00161527 0.00381726 0.00334375 0.00186814 0.00037846
300 128_S_2130 -0.0154566 0.0117692 -0.00797202 -0.0014605 0.00576084 -0.0122683 0.00521489 0.000449359 0.0131486 0.000261605
302 153_S_4151 0.00619468 -0.000376826 -0.0028863 -0.00540867 0.00400264 0.00648597 0.00295524 -0.0130044 -0.00667181 0.0034593
303 116_S_4043 -0.00228635 0.0165717 0.000645837 -0.00400126 -0.00877307 -0.0133961 0.00931517 0.00406486 0.0027175 0.0128542
305 041_S_4060 0.00822227 0.00483462 -0.00129814 0.00174188 0.00058058 -0.00686049 0.00232067 0.00345393 -0.00822202 0.0013617
307 098_S_4275 0.00175384 -0.0070783 -0.00589374 0.00401162 0.0118773 0.0122272 -0.00192895 0.0119969 -0.00138594 0.00710552
308 127_S_4210 -0.0209886 -0.0171652 0.00496718 -0.0034303 0.000183445 -0.00887156 0.00492798 0.0118837 0.00690552 0.00703038
309 036_S_2380 -0.00882429 -0.00557902 -0.00526474 0.00383037 0.00853995 0.0175667 0.016731 -0.00819089 0.00801691 0.00854916
310 006_S_4346 -0.00203624 -0.00421274 -0.00765524 -0.00103014 0.0121379 -0.00659461 -0.00121782 -0.0126678 -0.0194521 0.00641447
312 129_S_4371 -0.000608779 0.00499577 -0.00661742 -0.0127405 0.00590606 -0.00603603 -0.0123383 0.00183788 0.0087882 -0.00920214
314 023_S_4243 -0.0150608 0.00018183 -0.0152826 -0.0101115 0.0188064 0.00232201 -0.0110827 -0.0120928 0.00777715 -0.0152714
315 037_S_4432 0.000137875 -0.00927116 -0.00587833 -0.00733798 0.00145477 0.00341908 0.00818156 -0.000582441 -0.00413562 -0.000963069
