FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
KronosII_P03_6.0_B01_ROS20561642.CEL ROS20561642 -0.00057272 0.00516492 0.00129516 -0.00859408 0.000643578 -0.00933955 -0.000975576 0.00840229 0.00429097 -0.00543622
KronosII_P03_6.0_B02_ROS20532115.CEL ROS20532115 0.00168638 0.00565067 -0.000597982 -0.00492008 -0.00188993 0.00621468 0.00273462 -0.00515621 0.00262422 0.00105816
KronosII_P03_6.0_B05_ROS20530195.CEL ROS20530195 0.0146102 -0.00743032 -0.0037332 0.00626043 0.00316275 0.00127945 0.00317061 0.00175568 0.0053672 0.00439316
KronosII_P03_6.0_B07_ROS21232244.CEL ROS21232244 0.0162137 -0.00509507 -0.000869496 0.00309158 0.000308958 0.00208158 0.00471684 -0.000948164 -0.00336666 -0.00046311
KronosII_P03_6.0_B08_ROS20232186.CEL ROS20232186 -0.00490916 -0.000524468 -0.00330175 1.1836e-05 0.00341225 0.00495037 0.000982553 0.00496727 0.000826685 0.000176522
KronosII_P03_6.0_B09_ROS11302830.CEL ROS11302830 -0.0134521 -0.00521135 -0.0041972 0.00858005 -0.00204844 0.00338116 -0.000382386 -0.00981455 0.000728541 0.00196322
KronosII_P03_6.0_B10_ROS11072071.CEL ROS11072071 -0.00268233 0.00498025 0.00369963 -0.00562588 0.00508671 0.00351923 -0.000763818 0.0022927 -0.00573558 -0.00614759
KronosII_P03_6.0_B12_ROS20106383.CEL ROS20106383 -0.0082449 -0.00494687 -0.00426227 0.00466264 0.00249421 -0.00334744 -0.00182974 -0.00559726 -0.00410079 -0.00305021
KronosII_P03_6.0_C01_ROS20234818.CEL ROS20234818 0.0124518 -0.000351631 0.000483438 0.0012889 0.00312394 0.00406541 -0.00402277 0.00307389 0.000244329 0.00875428
KronosII_P03_6.0_C03_ROS61215831.CEL ROS61215831 -0.0028912 0.000753044 -0.00239516 -0.00023325 0.00148668 0.00504235 -0.0022823 -0.000812978 0.00386259 -0.00366572
KronosII_P03_6.0_C04_ROS20925446.CEL ROS20925446 0.00292917 0.00288297 -0.000974395 -0.00152612 -0.000561939 0.00143719 0.00370718 -0.00474032 0.00914243 0.00407645
KronosII_P03_6.0_C05_ROS20219931.CEL ROS20219931 -0.00876156 -0.0054381 -0.00366088 0.0022252 0.00324805 -0.00270999 -0.00206303 -0.00330236 0.000936651 -0.0107012
KronosII_P03_6.0_C06_ROS21140119.CEL ROS21140119 -0.00342495 -0.00468538 -0.000949007 0.00363562 0.00135865 0.000521799 0.00343575 0.00195646 -0.00390494 -0.00655048
KronosII_P03_6.0_C07_ROS20909680.CEL ROS20909680 0.00012545 -0.00249639 0.00370143 -0.0133502 0.00215453 0.00105672 -0.00452221 0.00245231 0.00458003 -0.00344271
KronosII_P03_6.0_C08_ROS20197364.CEL ROS20197364 0.00162254 0.0333042 -0.00388085 0.00352606 -0.000664179 0.00853311 0.00622059 -0.0022399 0.00942063 0.00575299
KronosII_P03_6.0_C09_ROS20105242.CEL ROS20105242 0.00322172 -0.000974505 0.00105108 -0.00565205 0.000295736 0.00317608 0.00390417 -0.00104788 -0.00433038 0.00122097
KronosII_P03_6.0_C11_ROS20130577.CEL ROS20130577 -0.00917778 -0.0032713 -0.00395255 0.0033041 0.00502549 -6.69538e-05 -0.00773059 0.00123741 -0.000488389 -0.00225783
KronosII_P03_6.0_C12_ROS11344452.CEL ROS11344452 0.00670955 0.000683265 0.00120954 -0.00268781 -0.000827209 0.00156386 -0.00280715 -0.00117856 0.00230666 -0.00242667
KronosII_P03_6.0_D02_ROS20990085.CEL ROS20990085 0.00283927 0.00509327 -0.000871189 -0.00517665 -0.0007484 0.00429506 -0.00586852 0.00182569 0.00419346 -5.75303e-05
KronosII_P03_6.0_D03_ROS21276174.CEL ROS21276174 0.0175234 -0.00301342 -0.00415599 0.00963251 0.00198997 -0.00289936 0.00629605 -0.00168308 -0.00253365 0.000743749
KronosII_P03_6.0_D04_ROS15147641.CEL ROS15147641 -0.00966716 -0.0038717 -0.00609268 0.00596554 0.00208892 0.000816614 -0.000210042 0.0088013 0.0100908 0.00390902
KronosII_P03_6.0_D05_ROS20494368.CEL ROS20494368 -0.0113323 -0.00462257 -0.0045749 0.00619236 0.00424643 -0.00148932 0.00306631 0.00448599 0.00369962 -0.0048111
KronosII_P03_6.0_D06_ROS10308444.CEL ROS10308444 0.00902445 -0.00237262 0.000335131 0.00116947 -0.000989182 0.0107027 -0.00103338 0.000595683 0.003625 0.00485058
KronosII_P03_6.0_D07_ROS20225051.CEL ROS20225051 -0.00788462 0.00123901 -0.000310859 0.00415197 0.00324244 0.00422752 0.00455682 0.00700949 -0.00113527 0.00555612
KronosII_P03_6.0_D08_ROS20151388.CEL ROS20151388 -0.00323973 0.00154559 0.00139827 -0.00587659 0.00201821 -0.0019792 -0.00349211 0.011198 0.0059705 -0.00334247
KronosII_P03_6.0_D09_ROS15702926.CEL ROS15702926 -0.0101712 -0.0069929 -7.83573e-05 0.00600716 0.00431853 0.000261645 0.00207546 -0.00784237 -0.00374546 0.00351053
KronosII_P03_6.0_D10_ROS20474724.CEL ROS20474724 -0.00855668 -0.00594617 -0.00436391 0.00347071 0.0025646 -0.00192413 -0.00514535 0.00319679 0.000194868 0.00396666
KronosII_P03_6.0_D11_ROS10510090.CEL ROS10510090 0.00430218 -0.00223856 -0.00372583 0.00186334 0.00396002 -0.00124718 0.00132854 0.00244769 0.00359927 -0.00264191
KronosII_P03_6.0_D12_ROS21189544.CEL ROS21189544 -0.0081266 -0.00546329 -8.25093e-05 0.00178808 0.00573232 -0.00182803 -0.000119597 0.000994127 0.00665441 -0.00416457
KronosII_P03_6.0_E01_ROS21144735.CEL ROS21144735 -0.00841735 -0.00446707 0.00119984 -0.00213389 -0.000972338 0.00280942 0.00504052 0.00355285 0.000780709 0.00757888
KronosII_P03_6.0_E02_ROS21131352.CEL ROS21131352 -0.00927384 -0.00405216 -0.00346397 0.0074016 0.00319076 -0.00213943 0.00498802 -0.00153133 -0.00301456 0.00371139
KronosII_P03_6.0_E03_ROS21002524.CEL ROS21002524 -0.00996485 -0.00304578 -0.00383049 0.00624569 0.00447347 0.00186755 0.0004579 -0.00328377 0.008977 0.000147054
KronosII_P03_6.0_E04_ROS21155350.CEL ROS21155350 -0.00768931 -0.00217707 2.45313e-05 0.00165505 0.00415484 0.00104635 0.00488939 0.000837016 0.00217636 -0.00021881
KronosII_P03_6.0_E05_ROS10986136.CEL ROS10986136 -0.00555805 -0.00301714 -0.00135746 -0.00040367 0.00475431 0.0027697 0.00199784 -0.00446579 -0.00688774 -0.00792942
KronosII_P03_6.0_E06_ROS20270768.CEL ROS20270768 0.00281454 0.0014648 0.0251462 0.00734999 0.00165956 0.00490477 0.00623076 0.00699519 -0.00516531 -0.00222907
KronosII_P03_6.0_E12_ROS10425642.CEL ROS10425642 0.00775887 0.00427998 -0.000299743 -0.0029185 0.000538558 0.00241405 -0.00524603 0.00945947 -0.000837397 -0.00190754
KronosII_P03_6.0_F01_ROS11200645.CEL ROS11200645 -0.00443433 -0.00337776 -0.00361422 0.00174142 0.00115987 0.00630537 -0.0070924 -0.00126512 0.00526756 -0.00630874
KronosII_P03_6.0_F02_ROS21403157.CEL ROS21403157 -0.00698267 -0.00598273 -0.00346622 0.00176809 -0.00036859 0.0021588 0.00235924 0.00937116 -0.00249826 0.00430348
KronosII_P03_6.0_F03_ROS20390027.CEL ROS20390027 -0.00874427 -0.00376105 -0.00380888 0.00526027 0.00314735 0.00360627 -0.000782358 -0.00600811 0.00355323 0.00838039
KronosII_P03_6.0_F04_ROS10490579.CEL ROS10490579 -0.00886794 -0.00502276 -0.00445985 0.00743739 0.00205877 -0.00225908 0.000152704 -0.00468566 0.00243213 0.00405252
KronosII_P03_6.0_F06_ROS11069724.CEL ROS11069724 0.00372335 0.00415581 -0.000401077 -0.00507855 -0.00211431 0.00064139 -0.00121183 -0.00158651 0.00158921 -0.000440273
KronosII_P03_6.0_F07_ROS20630946.CEL ROS20630946 0.0205001 -0.0126451 -0.00331294 0.00735264 0.00684533 0.00249387 -0.00360241 -0.00263154 0.00406394 0.00401505
KronosII_P03_6.0_F08_ROS11335695.CEL ROS11335695 0.0147401 -0.00194105 -0.0018678 0.0028286 3.97787e-05 0.00610107 -0.00433621 0.00192613 -0.00961218 0.00229908
KronosII_P03_6.0_F09_ROS21274866.CEL ROS21274866 0.0173063 -0.0101789 -0.00302385 0.00586829 0.000325968 0.000167291 0.00212954 0.0070455 0.000539385 0.00858369
KronosII_P03_6.0_F10_ROS21176585.CEL ROS21176585 -3.02396e-05 0.00692308 0.00267971 -0.00258139 -0.00278698 0.00661767 0.00678689 0.00115212 -0.000688815 0.00514821
KronosII_P03_6.0_F11_ROS21002812.CEL ROS21002812 0.0133761 0.00163675 -0.00573811 0.00459307 0.00407551 0.00576715 0.00708953 0.00434315 0.0132794 0.000923755
KronosII_P03_6.0_G02_ROS10275964.CEL ROS10275964 -0.0038017 -0.00201797 0.000795121 -0.011602 -0.000565478 0.0042396 0.00928453 -0.00175424 0.00448057 0.00164359
KronosII_P03_6.0_G03_ROS21000630.CEL ROS21000630 0.0141969 0.00132352 -0.00531588 0.00641864 0.0012321 0.00245743 0.000762522 -0.00821289 0.00710659 -0.00875673
KronosII_P03_6.0_G04_ROS20683921.CEL ROS20683921 0.000185575 0.000489213 -0.00120997 -0.0116357 -0.00257082 0.000353296 0.00113984 0.00239875 0.00135757 0.000796596
KronosII_P03_6.0_G06_ROS20133764.CEL ROS20133764 -0.00991918 -0.00961521 -0.00309032 0.00858933 0.00389192 -0.00387529 -0.00169559 -0.000167403 0.0058204 0.000410767
KronosII_P03_6.0_G07_ROS10255456.CEL ROS10255456 0.00528444 0.00596188 -0.00258483 0.000144329 -4.21567e-05 -0.000523218 0.00201887 -0.00372339 0.00234565 -0.00556071
KronosII_P03_6.0_G09_ROS20416210.CEL ROS20416210 -0.0105287 -0.00364961 -0.00354851 0.00262155 0.000400391 -0.00230147 -0.0015112 -0.00302418 -0.00144406 0.00675018
KronosII_P03_6.0_G10_ROS20726273.CEL ROS20726273 -0.00527053 0.00658888 -0.000998988 -0.000693988 0.00718599 -0.000838511 0.0027101 -0.00605713 -0.00279928 -0.00245183
KronosII_P03_6.0_G11_ROS10660639.CEL ROS10660639 -0.00483418 -0.00041654 -0.000229306 0.00117849 0.000613538 -0.00168544 -0.00157031 -0.0015447 -0.00190112 -0.00324858
KronosII_P03_6.0_H01_ROS20224046.CEL ROS20224046 0.0112695 0.0094069 -0.00387308 0.00755708 0.00671363 0.003296 0.00442197 0.00546819 -0.0102298 0.0142571
KronosII_P03_6.0_H02_ROS11448667.CEL ROS11448667 -0.00213793 0.00340386 0.00192669 -0.0110911 -0.000651627 0.000526427 0.0114446 -0.0027058 -0.00204404 -0.00961665
KronosII_P03_6.0_H03_ROS10499302.CEL ROS10499302 0.00139033 0.00823457 0.00152952 -0.00300397 -0.000213588 0.0066385 -0.000450959 -0.00208688 0.00197591 -5.70748e-05
KronosII_P03_6.0_H04_ROS21236608.CEL ROS21236608 0.0188684 -0.00689425 -0.00360801 0.00793772 0.00309103 0.0011349 0.0047218 -0.00559559 0.00662177 -0.00827447
KronosII_P03_6.0_H06_ROS11165535.CEL ROS11165535 -0.00845775 -0.00561836 -0.00478442 -0.000965944 -0.00393233 0.000885419 -0.00415475 0.000990044 0.00199566 -0.00208858
KronosII_P03_6.0_H07_ROS10291856.CEL ROS10291856 0.00730013 -0.000530291 0.000412942 -0.00129348 0.000111913 0.00598562 -0.00635715 -0.00771557 -0.00895883 -0.0010707
KronosII_P03_6.0_H08_ROS20865035.CEL ROS20865035 0.0175118 -0.00921182 -0.00407347 0.00572192 0.000321332 -0.000842981 0.00736309 0.00687449 0.00035546 -0.00183972
KronosII_P03_6.0_H09_ROS21120287.CEL ROS21120287 -0.00155696 0.000847617 0.00272323 -0.00877126 -0.00289193 -0.00182961 0.00272872 -0.00730814 -0.00560297 -0.00292863
KronosII_P04_6.0_A01_MAP50197261.CEL MAP50197261 -0.00217912 0.00364644 0.00244543 -0.0026828 0.00309572 0.00697268 -0.00245356 0.00667042 0.00679782 -0.00204621
KronosII_P04_6.0_A02_MAP50104684.CEL MAP50104684 -0.000375916 0.000224733 -0.00199221 -0.00450461 -0.000367837 -0.00441896 0.00409657 -0.00845385 0.00379307 -0.00654983
KronosII_P04_6.0_A08_MAP31037310.CEL MAP31037310 0.0062178 0.0386414 -0.00610166 0.0135968 0.00201259 -0.0337909 -0.00946288 0.00428275 0.00216652 0.00814282
KronosII_P04_6.0_A11_MAP51826377.CEL MAP51826377 -0.00402874 0.00274755 -0.000642426 0.000833698 -0.00228228 0.00132178 -0.00309257 0.000158301 0.00096173 -0.00219243
KronosII_P04_6.0_A12_MAP61344957.CEL MAP61344957 0.00883908 -0.00199244 -0.00523415 -0.000236499 -0.00377344 0.00678923 -0.0136031 0.00146836 0.00420007 -0.00270322
KronosII_P04_6.0_B01_MAP50305165.CEL MAP50305165 -0.00384765 -0.0021337 -0.00169121 -0.00343575 -0.00176416 -0.00205621 0.00184652 -0.000302003 -0.00726086 -0.00328081
KronosII_P04_6.0_B02_MAP50105725.CEL MAP50105725 0.00453684 0.0426774 -0.00723477 0.0142553 0.00573001 -0.0298616 -0.00482565 -0.00219198 -0.000314987 0.00886398
KronosII_P04_6.0_B03_MAP90447310.CEL MAP90447310 -0.00372086 -0.000954749 -0.00177347 0.00232853 0.00169448 0.00231548 0.0016102 0.00303305 -0.00063662 -0.0023417
KronosII_P04_6.0_B09_MAP50100482.CEL MAP50100482 -0.00389769 0.000509886 -0.00042273 -0.00116678 -0.000730475 -0.000395649 0.00327746 0.00147724 0.00682484 -0.000302586
KronosII_P04_6.0_B10_MAP85666580.CEL MAP85666580 0.00153579 0.0174178 -0.00599847 -0.00145785 0.00246162 0.0022676 -0.000362945 0.00275703 -0.00122778 0.00188527
KronosII_P04_6.0_B11_MAP90214403.CEL MAP90214403 0.00031946 0.0405947 -0.00549267 0.015714 0.0066814 -0.032594 -0.00861534 -0.00318333 0.00501084 -0.0042219
KronosII_P04_6.0_B12_MAP50107583.CEL MAP50107583 0.000188615 0.0068832 0.00361547 -0.00623618 0.00130293 0.0043906 -3.83693e-05 -0.00567484 0.00174983 0.00489496
KronosII_P04_6.0_C01_MAP50108174.CEL MAP50108174 -0.00377899 0.000541397 0.00158132 -0.00444184 -0.000685105 0.00163019 -0.00308896 0.007471 0.00457983 0.00319768
KronosII_P04_6.0_C08_MAP89001223.CEL MAP89001223 -0.0036882 -0.00214796 -0.00292694 0.00104228 0.00273849 -0.00405389 -0.00109222 0.0050304 0.00430874 -0.00383084
KronosII_P04_6.0_C09_MAP50300408.CEL MAP50300408 0.00107354 -0.00712689 0.0014829 -0.012135 -0.00137459 -0.0097058 0.000227366 -0.00356725 -0.00043262 -0.000756383
KronosII_P04_6.0_C11_MAP22813029.CEL MAP22813029 -0.000123441 0.00417844 -0.00363901 -0.00143382 0.000469675 0.00284389 -0.00442377 0.00102286 -0.000272785 0.00405864
KronosII_P04_6.0_C12_MAP50401976.CEL MAP50401976 0.00368049 -0.002498 0.00174675 -0.00554727 0.00256405 0.00404976 -0.00419514 -0.00283567 0.00427353 -0.000577072
KronosII_P04_6.0_D01_MAP70883578.CEL MAP70883578 0.00271368 -0.00617096 0.0188153 -0.00353265 -0.00409039 -0.00521696 -0.000727509 -0.00297743 0.00317571 0.0117431
KronosII_P04_6.0_D02_MAP62483327.CEL MAP62483327 0.00880245 -0.000851134 3.65675e-05 -0.00723562 0.00733345 -0.000531535 -0.000352081 -0.00638669 -0.000692096 -0.00145212
KronosII_P04_6.0_D03_MAP94722642.CEL MAP94722642 0.00291009 -0.000298992 -0.00162844 -0.00625264 -0.000141579 0.00260438 -0.007038 0.00266054 -0.00107575 0.0044251
KronosII_P04_6.0_D04_MAP84642424.CEL MAP84642424 0.0140655 -0.0021229 -0.00327205 0.00400197 0.00216765 -0.00474422 0.00222195 0.00301701 0.000399674 -0.000432341
KronosII_P04_6.0_D05_MAP70726480.CEL MAP70726480 0.00134282 -0.00212769 -0.00220992 -0.00723951 0.00393454 -0.00357651 -0.00329599 -0.00308736 -0.00502618 0.00722808
KronosII_P04_6.0_D08_MAP23870000.CEL MAP23870000 0.00395756 -0.0046766 -0.00188986 -0.00391746 -0.000121048 -0.00465713 -0.00202951 -0.00801937 0.0077471 0.00666524
KronosII_P04_6.0_D10_MAP93462021.CEL MAP93462021 0.00257512 0.0012936 -0.00196693 -0.00243867 -0.00100183 -0.00129481 -0.000734685 -0.000398276 -0.00249836 -0.00268658
KronosII_P04_6.0_D12_MAP43074402.CEL MAP43074402 0.0108091 0.000121233 0.000806933 -0.000410028 0.0011335 -0.00067775 -0.00169003 0.00150474 0.00195941 0.00625425
KronosII_P04_6.0_E04_MAP50302978.CEL MAP50302978 0.0173671 -0.00853467 -0.00203104 0.00648806 -0.00222 -0.00141875 0.00631435 -0.011476 0.00559975 -0.00216743
KronosII_P04_6.0_E05_MAP50102240.CEL MAP50102240 -0.00394755 0.00130275 -0.00228636 -0.00176079 0.00566694 -0.00256879 -0.00452595 -0.00557352 0.00892465 0.00723326
KronosII_P04_6.0_E08_MAP29933130.CEL MAP29933130 -0.00425866 -0.0027467 -0.000552475 -0.00524876 0.00280042 -0.00205429 0.00262371 -0.0012395 -0.00420843 -0.0017035
KronosII_P04_6.0_E09_MAP77143621.CEL MAP77143621 -0.00288291 0.00172879 0.00248637 0.00172614 8.47234e-05 0.00579804 -0.0098638 0.00389886 -0.00109264 0.000552138
KronosII_P04_6.0_E10_MAP15218541.CEL MAP15218541 -0.00229745 -0.00546749 0.0119588 -0.00695527 -0.00464851 -0.0123049 0.000127838 -0.00527619 0.00270639 -0.00145396
KronosII_P04_6.0_E12_MAP50401264.CEL MAP50401264 -0.00436077 0.00435461 -0.00241838 0.00183656 -0.000197763 -0.000462844 -0.00118831 0.000345748 -0.0123417 -0.00252967
KronosII_P04_6.0_F01_MAP50100518.CEL MAP50100518 0.00160146 -0.00662903 0.00133139 -0.0108073 0.000327152 -0.00534724 -0.00424274 0.0015138 0.000796993 -0.0015262
KronosII_P04_6.0_F02_MAP92113025.CEL MAP92113025 -0.0030432 -0.00133927 0.00332225 -0.00399253 -0.00220512 0.00347815 -0.000249856 0.00386919 -0.008518 -0.0137378
KronosII_P04_6.0_F03_MAP50103967.CEL MAP50103967 -0.00462021 0.000814333 0.00413694 -0.00631039 -0.00129064 -0.00119007 0.00583772 -0.00437616 0.00374533 0.00664175
KronosII_P04_6.0_F04_MAP25300551.CEL MAP25300551 0.0238943 -0.013818 0.00582525 0.0123102 -0.00258101 -0.00186755 -0.00156051 -0.0033863 -0.00201124 -0.00126721
KronosII_P04_6.0_F05_MAP82684406.CEL MAP82684406 -0.00428987 -0.000797156 -0.00161688 0.00190904 -0.0010791 0.000963495 -0.00630871 -0.000886275 -0.00514547 -0.00078165
KronosII_P04_6.0_F10_MAP61142759.CEL MAP61142759 -0.0030724 -0.000628095 4.45619e-05 -0.00351823 -0.00163235 -0.00418734 -0.00373779 -0.00233692 -0.00871528 0.000844826
KronosII_P04_6.0_F11_MAP95116046.CEL MAP95116046 -0.00561759 -0.0026013 0.00227899 -0.000131944 0.00203201 -0.00822749 -0.00713794 0.00476668 0.00413674 -0.00929487
KronosII_P04_6.0_F12_MAP50409406.CEL MAP50409406 -0.00807305 -0.00146573 -8.40145e-05 0.000589829 0.00570025 0.00241296 0.00463762 0.00134935 -0.00108813 -0.000587412
KronosII_P04_6.0_G02_MAP22868024.CEL MAP22868024 0.000892285 0.00617635 -0.000607102 -0.00276044 0.00181237 -0.00484639 0.00220139 0.00244352 -0.00638632 -0.00302559
KronosII_P04_6.0_G03_MAP50101659.CEL MAP50101659 -0.00835805 -0.00420636 0.00108423 0.00102152 0.000596145 -0.00369269 -3.95642e-05 0.00225069 0.00716744 -0.00216553
KronosII_P04_6.0_G04_MAP56696733.CEL MAP56696733 0.00344008 -0.00487994 0.00205095 -0.0132061 0.00100332 -0.00807473 0.00101946 -0.00184505 -0.00114854 0.00156886
KronosII_P04_6.0_G10_MAP50104134.CEL MAP50104134 -3.69163e-05 -8.78609e-05 -0.00096927 -0.00148785 -0.00303427 0.00356364 -0.0173327 0.000213052 -0.00436535 -0.00410109
KronosII_P04_6.0_G11_MAP50104972.CEL MAP50104972 0.00187098 -0.0011927 -0.00271784 -0.00010702 0.00217643 -0.00590499 -0.00037843 0.00325194 -0.00257549 -0.0050819
KronosII_P04_6.0_H01_MAP36492755.CEL MAP36492755 -0.00317899 0.00198221 0.00256634 -0.000702727 -0.0021512 -0.000348239 0.00287013 0.000476348 -0.0085892 0.00469106
KronosII_P04_6.0_H02_MAP50302004.CEL MAP50302004 0.00472523 -0.00605891 0.00145298 -0.0117531 -0.00267546 -0.00451313 -0.0052108 -0.0015402 -0.00368629 -0.00415551
KronosII_P05_6.0_A02_MAP12365619.CEL MAP12365619 0.00531773 0.00320381 0.000227276 -0.00193568 0.001231 0.00130279 -0.00163681 0.00800582 0.000689397 -0.00250719
KronosII_P05_6.0_A03_MAP07883803.CEL MAP07883803 -0.00273872 0.0134504 -6.33052e-05 -0.0039232 0.00278613 0.0078313 0.000496413 0.00265052 0.000420779 -0.00857051
KronosII_P05_6.0_A04_MAP51815338.CEL MAP51815338 -0.00282677 0.000180764 -0.00130869 -0.00231666 -0.000364372 0.00159876 -0.00774969 0.00218285 -0.00240063 -0.0068851
KronosII_P05_6.0_A05_MAP95330358.CEL MAP95330358 -0.000695112 0.0062868 0.00190434 -0.00500037 -1.39049e-05 0.00632871 -0.00235315 -0.00315626 -0.00323815 0.00733105
KronosII_P05_6.0_A06_MAP50410319.CEL MAP50410319 -0.00379634 -0.000223641 -0.00229866 -0.0034127 0.00367207 -0.000175268 -0.00202483 0.00732458 -0.00262872 -0.00246491
KronosII_P05_6.0_A07_MAP09391376.CEL MAP09391376 -0.00317884 1.96029e-05 -0.00256758 -0.0030082 0.00348692 0.00182983 0.00474587 -0.00256312 -0.00356994 0.00159735
KronosII_P05_6.0_A08_MAP83034844.CEL MAP83034844 0.0108514 -0.00723422 0.000802031 -0.00633155 -0.00202748 0.000343709 -0.00203397 -0.00533985 0.00332283 -0.00361488
KronosII_P05_6.0_A09_MAP72188804.CEL MAP72188804 0.00373666 0.00550428 -0.00216417 -0.00302045 0.00250168 -0.00278736 -0.00666626 0.00367206 -0.0022129 -0.000658432
KronosII_P05_6.0_A10_MAP50100932.CEL MAP50100932 0.00470815 0.0417759 -0.00847158 0.0131068 0.00281995 -0.0321031 -0.00779262 -0.00244979 -0.000268443 -0.0101892
KronosII_P05_6.0_B01_MAP09650662.CEL MAP09650662 0.0132067 -0.00110537 -0.00332578 0.00416511 0.00199001 0.00546972 -0.00334746 0.00284549 -0.0103387 0.00164028
KronosII_P05_6.0_B02_MAP50102952.CEL MAP50102952 0.00088196 -0.00324925 0.00126502 -0.0129221 -0.0029875 0.00104415 -0.00491442 -0.00627717 -0.00324181 -0.00111356
KronosII_P05_6.0_B03_MAP50302716.CEL MAP50302716 0.00231355 -0.000368457 -0.00144739 -0.00386527 0.00253857 -0.00401997 0.00190896 -0.00385136 -0.0101389 -0.00589515
KronosII_P05_6.0_B04_MAP34999847.CEL MAP34999847 0.00374174 -0.00160346 -0.00256133 -0.00204695 0.0035036 0.000903748 0.00761862 -5.59014e-05 -0.0118639 0.00245895
KronosII_P05_6.0_B05_MAP50102376.CEL MAP50102376 -0.00669853 0.00039464 -0.000427788 -6.34803e-05 0.00185931 0.00672409 0.000110399 -0.000148085 0.00730482 -0.000501319
KronosII_P05_6.0_B06_MAP08109170.CEL MAP08109170 -0.004436 0.000119782 -0.0041739 -0.0065818 0.00140591 -0.00281414 -7.39565e-05 0.00391843 0.0084403 -0.00036074
KronosII_P05_6.0_B07_MAP07253015.CEL MAP07253015 0.00458359 -0.00420802 -0.00109576 -0.0072777 -0.00252892 -0.000758132 -0.000322822 -0.00144399 -0.00263959 -0.0091726
KronosII_P05_6.0_B08_MAP50103381.CEL MAP50103381 -0.00621774 -0.000591602 -0.00237943 -0.000734385 0.00224769 -0.00852474 0.00203091 -0.00163039 -0.00699956 0.00201907
KronosII_P05_6.0_B09_MAP05498462.CEL MAP05498462 0.00171375 -0.00306024 -0.0038 -0.00795211 -0.000248046 -0.0112142 0.00191058 -0.000242529 -0.00309017 -0.00543586
KronosII_P05_6.0_B10_MAP31509843.CEL MAP31509843 0.000272823 -0.00300603 0.00107152 -0.00725396 -0.00198422 0.0014263 -0.00217434 0.00952186 -0.000999477 -0.00229643
KronosII_P05_6.0_B11_MAP50404749.CEL MAP50404749 0.0161156 -0.00794685 -0.00284873 0.00631109 0.00188097 0.0060289 -0.00584884 0.00594962 -0.00698516 -0.00207299
KronosII_P05_6.0_B12_MAP50409370.CEL MAP50409370 -0.00236082 -0.000783136 -0.000591967 -0.00237282 -0.000876797 -0.00504272 0.00508111 0.0020891 -0.0101101 0.00502485
KronosII_P05_6.0_C01_MAP50408815.CEL MAP50408815 -0.00193887 0.00157296 0.00044083 -0.00280426 -0.00164682 0.00685986 -0.00429142 0.00340641 -0.00472011 0.0022093
KronosII_P05_6.0_C03_MAP52509923.CEL MAP52509923 0.000135838 -0.00338499 0.00193879 -0.00876144 0.000244778 -0.00139366 -0.000180026 0.00195478 -0.00674832 0.00156907
KronosII_P05_6.0_C04_MAP50301251.CEL MAP50301251 0.00933308 0.000243137 -0.00578993 -0.00247519 0.0022028 -0.00215249 -0.00100417 0.000175145 0.00903478 0.0019862
KronosII_P05_6.0_C06_MAP66924745.CEL MAP66924745 -0.00500826 -0.000141279 -0.00212431 -0.00709083 0.00156671 0.000387476 0.000437987 -0.00864756 0.000769582 0.00529426
KronosII_P05_6.0_C07_MAP50302554.CEL MAP50302554 -0.0039475 -0.00109518 -0.000261046 -0.0030412 -0.00184495 -0.00043837 -1.41481e-05 0.00195453 0.00889349 0.00721971
